match_id,date,league_code,season,group_id,home_team,away_team,home_team_id,away_team_id,home_goals,away_goals,result,model,cutoff,p_home,p_draw,p_away
4038182,2026-04-02,NL,2026,1,Helsingin Jalkapalloklubi,Åland United,60682,60532,3,2,H,g0_logistic_dppg,2026-03-30,0.48843087553287406,0.18752101436585983,0.3240481101012661
4042990,2026-04-02,M1,2026,1,Jalkapalloseura Tampere United,FC Jazz Juniorit,106945,60521,4,0,H,g0_logistic_dppg,2026-03-30,0.5185185185185185,0.19135802469135801,0.29012345679012347
4038044,2026-04-03,M1L,2026,1,Pallokerho-35,Ekenäs Idrottsförening,50775,60495,4,2,H,g0_logistic_dppg,2026-03-30,0.42962962962962964,0.25925925925925924,0.3111111111111111
4038183,2026-04-03,NL,2026,1,Ilves,Idrottsföreningen Kamraterna Vasa,60776,60691,3,0,H,g0_logistic_dppg,2026-03-30,0.48843087553287406,0.18752101436585983,0.3240481101012661
4036855,2026-04-04,VL,2026,1,Ilves,Kuopion Palloseura,60745,60756,1,3,A,g0_logistic_dppg,2026-03-30,0.4067796610169492,0.22598870056497175,0.3672316384180791
4042993,2026-04-04,M1,2026,1,Pallokerho Keski-Uusimaa,KPV Juniorit,60929,60536,2,2,D,g0_logistic_dppg,2026-03-30,0.5185185185185185,0.19135802469135801,0.29012345679012347
4042991,2026-04-04,M1,2026,1,Salon Palloilijat,Rovaniemen Palloseura,60690,60973,1,1,D,g0_logistic_dppg,2026-03-30,0.5185185185185185,0.19135802469135801,0.29012345679012347
4036857,2026-04-04,VL,2026,1,IF Gnistan,Oulun edustusjalkapallo AC Oulu,60534,60493,1,5,A,g0_logistic_dppg,2026-03-30,0.4067796610169492,0.22598870056497175,0.3672316384180791
4036856,2026-04-04,VL,2026,1,Fotbollsföreningen JARO Jalkapalloseura,FC Lahti,60974,60969,0,1,A,g0_logistic_dppg,2026-03-30,0.4067796610169492,0.22598870056497175,0.3672316384180791
4036854,2026-04-04,VL,2026,1,IFK Mariehamn Fotboll,TPS Juniorijalkapallo,60759,60971,1,1,D,g0_logistic_dppg,2026-03-30,0.4067796610169492,0.22598870056497175,0.3672316384180791
4036853,2026-04-04,VL,2026,1,Helsingin Jalkapalloklubin Liiga-HJK,SEINÄJOEN JALKAPALLOKERHO,60731,60970,3,0,H,g0_logistic_dppg,2026-03-30,0.4067796610169492,0.22598870056497175,0.3672316384180791
4038184,2026-04-04,NL,2026,1,IF Gnistan,Helsingin Palloseura,35209545,60781,1,2,A,g0_logistic_dppg,2026-03-30,0.3371468579625964,0.20119512468465386,0.4616580173527497
4042992,2026-04-04,M1,2026,1,Tampereen Pallo-Veikot,Vantaan Jalkapalloseura,60704,63440,3,1,H,g0_logistic_dppg,2026-03-30,0.5185185185185185,0.19135802469135801,0.29012345679012347
4038185,2026-04-04,NL,2026,1,Kuopion Palloseura,PK-35 Vantaa,157420,60671,3,1,H,g0_logistic_dppg,2026-03-30,0.21036100191255142,0.195125967227054,0.5945130308603945
