season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-1-ik-start-kvinner,2025-03-22,11:30,ik-start-kvinner,IK Start Kvinner,troms-il,Tromsø IL,4,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-1-odds-ballklubb,2025-03-22,13:00,odds-ballklubb,Odds Ballklubb,haugesund,Haugesund,2,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-1-hamkam,2025-03-22,14:00,hamkam,HamKam,fyllingsdalen,Fyllingsdalen,1,1,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-1-kil-hemne,2025-03-23,13:00,kil-hemne,KIL/Hemne,sane,Åsane,0,1,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-1-aafk-fortuna,2025-03-23,13:00,aafk-fortuna,AaFK Fortuna,viking,Viking,1,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-1-molde,2025-03-23,16:00,molde,Molde,arna-bj-rnar,Arna-Bjørnar,3,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-2-haugesund,2025-03-29,12:00,haugesund,Haugesund,kil-hemne,KIL/Hemne,2,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-2-viking,2025-03-29,13:00,viking,Viking,odds-ballklubb,Odds Ballklubb,2,4,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-2-troms-il,2025-03-29,14:00,troms-il,Tromsø IL,molde,Molde,1,3,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-2-fyllingsdalen,2025-03-30,15:00,fyllingsdalen,Fyllingsdalen,ik-start-kvinner,IK Start Kvinner,1,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-2-sane,2025-03-30,15:00,sane,Åsane,aafk-fortuna,AaFK Fortuna,0,0,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-2-arna-bj-rnar,2025-03-30,15:30,arna-bj-rnar,Arna-Bjørnar,hamkam,HamKam,2,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-3-hamkam,2025-04-12,15:00,hamkam,HamKam,viking,Viking,0,2,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-3-ik-start-kvinner,2025-04-12,15:00,ik-start-kvinner,IK Start Kvinner,haugesund,Haugesund,1,1,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-3-odds-ballklubb,2025-04-12,16:00,odds-ballklubb,Odds Ballklubb,sane,Åsane,0,0,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-3-kil-hemne,2025-04-13,12:00,kil-hemne,KIL/Hemne,arna-bj-rnar,Arna-Bjørnar,1,2,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-3-molde,2025-04-13,13:00,molde,Molde,fyllingsdalen,Fyllingsdalen,2,2,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-3-aafk-fortuna,2025-04-13,14:00,aafk-fortuna,AaFK Fortuna,troms-il,Tromsø IL,4,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-4-viking,2025-04-19,15:00,viking,Viking,ik-start-kvinner,IK Start Kvinner,1,1,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-4-haugesund,2025-04-20,13:00,haugesund,Haugesund,molde,Molde,3,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-4-kil-hemne,2025-04-20,13:00,kil-hemne,KIL/Hemne,hamkam,HamKam,2,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-4-sane,2025-04-20,14:00,sane,Åsane,troms-il,Tromsø IL,3,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-4-odds-ballklubb,2025-04-20,15:00,odds-ballklubb,Odds Ballklubb,aafk-fortuna,AaFK Fortuna,2,5,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-4-arna-bj-rnar,2025-04-22,18:30,arna-bj-rnar,Arna-Bjørnar,fyllingsdalen,Fyllingsdalen,1,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-5-fyllingsdalen,2025-04-26,14:00,fyllingsdalen,Fyllingsdalen,haugesund,Haugesund,1,2,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-5-troms-il,2025-04-26,14:00,troms-il,Tromsø IL,viking,Viking,1,1,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-5-aafk-fortuna,2025-04-26,14:00,aafk-fortuna,AaFK Fortuna,kil-hemne,KIL/Hemne,1,1,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-5-hamkam,2025-04-26,15:00,hamkam,HamKam,odds-ballklubb,Odds Ballklubb,0,2,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-5-molde,2025-04-27,15:00,molde,Molde,sane,Åsane,3,1,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-5-ik-start-kvinner,2025-04-27,16:00,ik-start-kvinner,IK Start Kvinner,arna-bj-rnar,Arna-Bjørnar,0,1,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-6-viking,2025-05-03,18:00,viking,Viking,molde,Molde,1,6,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-6-sane,2025-05-04,12:00,sane,Åsane,ik-start-kvinner,IK Start Kvinner,3,0,,,Played,H,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-6-haugesund,2025-05-04,13:30,haugesund,Haugesund,hamkam,HamKam,0,2,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-6-arna-bj-rnar,2025-05-04,14:00,arna-bj-rnar,Arna-Bjørnar,aafk-fortuna,AaFK Fortuna,1,1,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-6-kil-hemne,2025-05-04,14:00,kil-hemne,KIL/Hemne,troms-il,Tromsø IL,0,0,,,Played,D,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-6-odds-ballklubb,2025-05-04,17:00,odds-ballklubb,Odds Ballklubb,fyllingsdalen,Fyllingsdalen,1,3,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-7-hamkam,2025-05-10,14:00,hamkam,HamKam,sane,Åsane,0,3,,,Played,A,NOR
2025,NO-1DK,1. divisjon Kvinner,199120,1,-,,199120-7-molde,2025-05-10,16:00,molde,Molde,kil-hemne,KIL/Hemne,4,1,,,Played,H,NOR
