season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-notodden,2025-03-29,13:00,notodden,Notodden,vard-haugesund,Vard Haugesund,2,1,,,Played,H,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-jerv,2025-03-29,13:00,jerv,Jerv,pors,Pors,1,1,,,Played,D,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-lysekloster,2025-03-29,15:00,lysekloster,Lysekloster,sotra,Sotra,0,0,,,Played,D,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-fl-y-flekker-y,2025-03-29,15:00,fl-y-flekker-y,Fløy-Flekkerøy,arendal,Arendal,1,1,,,Played,D,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-sandnes-ulf,2025-03-30,13:00,sandnes-ulf,Sandnes Ulf,fk-eik-t-nsberg-871,FK Eik Tønsberg 871,3,1,,,Played,H,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-tr-ff,2025-03-30,15:00,tr-ff,Træff,brann-2,Brann  2,3,4,,,Played,A,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-1-brattv-g,2025-03-30,16:00,brattv-g,Brattvåg,sandviken,Sandviken,2,1,,,Played,H,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-2-vard-haugesund,2025-04-05,14:00,vard-haugesund,Vard Haugesund,jerv,Jerv,1,2,,,Played,A,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-2-sandviken,2025-04-05,14:00,sandviken,Sandviken,lysekloster,Lysekloster,2,1,,,Played,H,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-2-fk-eik-t-nsberg-871,2025-04-05,14:00,fk-eik-t-nsberg-871,FK Eik Tønsberg 871,notodden,Notodden,1,1,,,Played,D,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-2-arendal,2025-04-05,16:00,arendal,Arendal,sandnes-ulf,Sandnes Ulf,3,3,,,Played,D,NOR
2025,NO-PN1,PostNord-ligaen avd. 1,199294,1,-,,199294-2-pors,2025-04-06,13:00,pors,Pors,tr-ff,Træff,1,1,,,Played,D,NOR
