season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2026,NO-ELI,Eliteserien,206092,1,-,,206092-7-v-lerenga,2026-05-03,19:15,v-lerenga,Vålerenga,kfum,KFUM,2,2,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-7-bod-glimt,2026-05-04,19:00,bod-glimt,Bodø/Glimt,molde,Molde,0,1,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-hamkam,2026-05-08,19:00,hamkam,HamKam,v-lerenga,Vålerenga,1,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-sarpsborg-08,2026-05-09,14:00,sarpsborg-08,Sarpsborg 08,fredrikstad,Fredrikstad,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-rosenborg,2026-05-10,14:30,rosenborg,Rosenborg,lillestr-m,Lillestrøm,2,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-kfum,2026-05-10,17:00,kfum,KFUM,viking,Viking,0,2,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-sandefjord-fotball,2026-05-10,17:00,sandefjord-fotball,Sandefjord Fotball,kristiansund,Kristiansund,2,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-troms,2026-05-10,17:00,troms,Tromsø,molde,Molde,2,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-start,2026-05-20,18:00,start,Start,bod-glimt,Bodø/Glimt,1,4,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-8-aalesund,2026-05-20,20:00,aalesund,Aalesund,brann,Brann,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-brann,2026-05-16,14:00,brann,Brann,kfum,KFUM,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-fredrikstad,2026-05-16,16:00,fredrikstad,Fredrikstad,hamkam,HamKam,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-lillestr-m,2026-05-16,16:00,lillestr-m,Lillestrøm,sandefjord-fotball,Sandefjord Fotball,3,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-molde,2026-05-16,16:00,molde,Molde,kristiansund,Kristiansund,1,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-rosenborg,2026-05-16,16:00,rosenborg,Rosenborg,aalesund,Aalesund,2,3,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-viking,2026-05-16,16:00,viking,Viking,start,Start,6,3,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-bod-glimt,2026-05-16,18:00,bod-glimt,Bodø/Glimt,troms,Tromsø,5,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-9-v-lerenga,2026-05-16,20:00,v-lerenga,Vålerenga,sarpsborg-08,Sarpsborg 08,3,2,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-bod-glimt,2026-05-24,16:00,bod-glimt,Bodø/Glimt,brann,Brann,3,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-kristiansund,2026-05-24,18:00,kristiansund,Kristiansund,viking,Viking,1,2,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-start,2026-05-25,14:30,start,Start,v-lerenga,Vålerenga,2,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-hamkam,2026-05-25,17:00,hamkam,HamKam,lillestr-m,Lillestrøm,2,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-kfum,2026-05-25,17:00,kfum,KFUM,rosenborg,Rosenborg,2,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-sarpsborg-08,2026-05-25,17:00,sarpsborg-08,Sarpsborg 08,molde,Molde,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-troms,2026-05-25,17:00,troms,Tromsø,aalesund,Aalesund,1,1,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-10-sandefjord-fotball,2026-05-25,19:15,sandefjord-fotball,Sandefjord Fotball,fredrikstad,Fredrikstad,1,1,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-brann,2026-05-29,19:00,brann,Brann,sarpsborg-08,Sarpsborg 08,1,2,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-fredrikstad,2026-05-29,19:00,fredrikstad,Fredrikstad,start,Start,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-kfum,2026-05-29,19:00,kfum,KFUM,troms,Tromsø,0,0,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-rosenborg,2026-05-29,19:00,rosenborg,Rosenborg,bod-glimt,Bodø/Glimt,2,2,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-v-lerenga,2026-05-29,19:00,v-lerenga,Vålerenga,kristiansund,Kristiansund,3,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-aalesund,2026-05-29,19:00,aalesund,Aalesund,hamkam,HamKam,2,2,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-11-molde,2026-05-30,16:00,molde,Molde,sandefjord-fotball,Sandefjord Fotball,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-fredrikstad,2026-07-11,14:00,fredrikstad,Fredrikstad,lillestr-m,Lillestrøm,0,2,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-aalesund,2026-07-11,16:00,aalesund,Aalesund,molde,Molde,2,2,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-troms,2026-07-11,18:00,troms,Tromsø,v-lerenga,Vålerenga,4,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-kfum,2026-07-12,14:30,kfum,KFUM,bod-glimt,Bodø/Glimt,0,2,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-brann,2026-07-12,17:00,brann,Brann,start,Start,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-rosenborg,2026-07-12,17:00,rosenborg,Rosenborg,kristiansund,Kristiansund,3,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-sandefjord-fotball,2026-07-12,17:00,sandefjord-fotball,Sandefjord Fotball,hamkam,HamKam,2,2,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-13-sarpsborg-08,2026-07-12,19:15,sarpsborg-08,Sarpsborg 08,viking,Viking,1,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-v-lerenga,2026-07-16,19:00,v-lerenga,Vålerenga,aalesund,Aalesund,6,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-bod-glimt,2026-07-17,19:15,bod-glimt,Bodø/Glimt,fredrikstad,Fredrikstad,1,0,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-hamkam,2026-07-18,14:00,hamkam,HamKam,troms,Tromsø,1,4,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-kristiansund,2026-07-18,16:00,kristiansund,Kristiansund,sarpsborg-08,Sarpsborg 08,0,0,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-lillestr-m,2026-07-18,16:00,lillestr-m,Lillestrøm,kfum,KFUM,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-start,2026-07-18,16:00,start,Start,rosenborg,Rosenborg,0,3,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-molde,2026-07-18,18:00,molde,Molde,brann,Brann,1,2,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-14-viking,2026-07-18,18:00,viking,Viking,sandefjord-fotball,Sandefjord Fotball,2,1,,,Played,H,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-15-troms,2026-04-15,19:00,troms,Tromsø,lillestr-m,Lillestrøm,0,0,,,Played,D,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-17-troms,2026-04-29,19:00,troms,Tromsø,brann,Brann,0,5,,,Played,A,NOR
2026,NO-ELI,Eliteserien,206092,1,-,,206092-18-bod-glimt,2026-04-30,19:00,bod-glimt,Bodø/Glimt,start,Start,5,0,,,Played,H,NOR
