season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2026,SW-EN,Ettan Norra,133338,1,-,,6537812,2026-06-28,16:00,ume-fc,Umeå FC,fc-j-rf-lla,FC Järfälla,1,3,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537807,2026-06-27,16:00,fc-arlanda,FC Arlanda,if-karlstad-fotboll,IF Karlstad Fotboll,1,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537808,2026-06-27,16:00,gefle-if-ff,Gefle IF FF,ifk-stocksund,IFK Stocksund,2,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537811,2026-06-27,13:00,stockholm-internazionale,Stockholm Internazionale,enk-pings-sk-fk,Enköpings SK FK,2,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537805,2026-06-26,19:30,assyriska-ff,Assyriska FF,vasalund,Vasalund,3,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537806,2026-06-26,19:00,fbk-karlstad,FBK Karlstad,hammarby-tff,Hammarby TFF,0,7,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537810,2026-06-26,19:00,sollentuna-fk,Sollentuna FK,athletic-eskilstuna,Athletic Eskilstuna,1,4,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537809,2026-06-24,19:00,karlbergs-bk,Karlbergs BK,pite-if-ff,Piteå IF FF,3,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537797,2026-06-21,17:00,assyriska-ff,Assyriska FF,if-karlstad-fotboll,IF Karlstad Fotboll,2,2,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537798,2026-06-21,15:00,enk-pings-sk-fk,Enköpings SK FK,ume-fc,Umeå FC,3,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537802,2026-06-21,13:00,pite-if-ff,Piteå IF FF,athletic-eskilstuna,Athletic Eskilstuna,2,2,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537803,2026-06-18,19:30,sollentuna-fk,Sollentuna FK,fbk-karlstad,FBK Karlstad,0,2,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537799,2026-06-18,19:15,fc-arlanda,FC Arlanda,ifk-stocksund,IFK Stocksund,1,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537800,2026-06-18,19:00,gefle-if-ff,Gefle IF FF,stockholm-internazionale,Stockholm Internazionale,0,2,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537801,2026-06-18,19:00,hammarby-tff,Hammarby TFF,fc-j-rf-lla,FC Järfälla,1,1,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537804,2026-06-18,19:00,vasalund,Vasalund,karlbergs-bk,Karlbergs BK,0,4,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537789,2026-06-14,16:00,athletic-eskilstuna,Athletic Eskilstuna,assyriska-ff,Assyriska FF,1,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537790,2026-06-14,16:00,enk-pings-sk-fk,Enköpings SK FK,vasalund,Vasalund,1,1,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537795,2026-06-14,16:00,stockholm-internazionale,Stockholm Internazionale,fbk-karlstad,FBK Karlstad,3,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537794,2026-06-14,13:00,karlbergs-bk,Karlbergs BK,hammarby-tff,Hammarby TFF,0,2,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537791,2026-06-13,16:00,fc-j-rf-lla,FC Järfälla,fc-arlanda,FC Arlanda,2,3,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537792,2026-06-13,16:00,if-karlstad-fotboll,IF Karlstad Fotboll,gefle-if-ff,Gefle IF FF,2,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537793,2026-06-13,16:00,ifk-stocksund,IFK Stocksund,sollentuna-fk,Sollentuna FK,3,3,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537796,2026-06-12,19:00,ume-fc,Umeå FC,pite-if-ff,Piteå IF FF,2,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537784,2026-06-08,19:30,fc-j-rf-lla,FC Järfälla,ifk-stocksund,IFK Stocksund,1,6,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537788,2026-06-08,19:00,stockholm-internazionale,Stockholm Internazionale,vasalund,Vasalund,4,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537783,2026-06-07,16:00,fc-arlanda,FC Arlanda,assyriska-ff,Assyriska FF,2,0,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537787,2026-06-07,15:00,sollentuna-fk,Sollentuna FK,ume-fc,Umeå FC,1,1,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537786,2026-06-07,14:00,pite-if-ff,Piteå IF FF,enk-pings-sk-fk,Enköpings SK FK,0,2,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537785,2026-06-06,16:00,gefle-if-ff,Gefle IF FF,hammarby-tff,Hammarby TFF,0,4,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537782,2026-06-05,19:00,fbk-karlstad,FBK Karlstad,if-karlstad-fotboll,IF Karlstad Fotboll,2,3,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537781,2026-06-04,19:30,athletic-eskilstuna,Athletic Eskilstuna,karlbergs-bk,Karlbergs BK,3,2,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537780,2026-06-03,19:30,vasalund,Vasalund,fc-j-rf-lla,FC Järfälla,3,1,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537773,2026-06-02,19:30,assyriska-ff,Assyriska FF,enk-pings-sk-fk,Enköpings SK FK,4,2,,,Played,H,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537774,2026-06-01,19:30,fc-arlanda,FC Arlanda,gefle-if-ff,Gefle IF FF,2,3,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537777,2026-05-31,16:00,karlbergs-bk,Karlbergs BK,fbk-karlstad,FBK Karlstad,1,1,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537779,2026-05-31,14:30,ume-fc,Umeå FC,ifk-stocksund,IFK Stocksund,2,2,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537778,2026-05-31,14:00,pite-if-ff,Piteå IF FF,stockholm-internazionale,Stockholm Internazionale,2,2,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537775,2026-05-30,16:00,hammarby-tff,Hammarby TFF,athletic-eskilstuna,Athletic Eskilstuna,1,2,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537776,2026-05-30,16:00,if-karlstad-fotboll,IF Karlstad Fotboll,sollentuna-fk,Sollentuna FK,0,0,,,Played,D,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537765,2026-05-24,16:00,athletic-eskilstuna,Athletic Eskilstuna,vasalund,Vasalund,0,3,,,Played,A,SWE
2026,SW-EN,Ettan Norra,133338,1,-,,6537770,2026-05-24,16:00,sollentuna-fk,Sollentuna FK,pite-if-ff,Piteå IF FF,2,2,,,Played,D,SWE
