season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2025,SW-ES,Ettan Södra,123862,1,-,,6155211,2025-11-08,15:00,ariana-fc,Ariana FC,torslanda-ik,Torslanda IK,1,4,,,Played,A,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155212,2025-11-08,15:00,eskilsminne-if,Eskilsminne IF,j-nk-pings-s-dra-if,Jönköpings Södra IF,4,2,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155213,2025-11-08,15:00,fc-trollh-ttan,FC Trollhättan,norrby-if,Norrby IF,2,3,,,Played,A,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155214,2025-11-08,15:00,husqvarna-ff,Husqvarna FF,fc-roseng-rd-1917,FC Rosengård 1917,5,0,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155215,2025-11-08,15:00,h-ssleholms-if,Hässleholms IF,ngelholms-ff,Ängelholms FF,3,0,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155216,2025-11-08,15:00,lunds-bk,Lunds BK,ifk-sk-vde-fk,IFK Skövde FK,1,0,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155217,2025-11-08,15:00,oskarshamns-aik,Oskarshamns AIK,ljungskile-sk-herrfotboll,Ljungskile SK Herrfotboll,2,1,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155218,2025-11-08,15:00,sk-vde-aik,Skövde AIK,bk-olympic,BK Olympic,3,2,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155203,2025-11-02,16:00,bk-olympic,BK Olympic,fc-trollh-ttan,FC Trollhättan,2,3,,,Played,A,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155209,2025-11-02,14:00,torslanda-ik,Torslanda IK,lunds-bk,Lunds BK,3,1,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155205,2025-11-01,16:00,ifk-sk-vde-fk,IFK Skövde FK,eskilsminne-if,Eskilsminne IF,1,3,,,Played,A,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155206,2025-11-01,16:00,j-nk-pings-s-dra-if,Jönköpings Södra IF,ariana-fc,Ariana FC,1,0,,,Played,H,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155210,2025-11-01,16:00,ngelholms-ff,Ängelholms FF,oskarshamns-aik,Oskarshamns AIK,1,2,,,Played,A,SWE
2025,SW-ES,Ettan Södra,123862,1,-,,6155204,2025-11-01,13:00,fc-roseng-rd-1917,FC Rosengård 1917,h-ssleholms-if,Hässleholms IF,1,2,,,Played,A,SWE
