season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-str-msgodset,2026-04-05,16:00,str-msgodset,Strømsgodset,stab-k,Stabæk,2,1,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-lyn,2026-04-06,14:30,lyn,Lyn,haugesund,Haugesund,2,4,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-odd,2026-04-06,14:30,odd,Odd,sogndal,Sogndal,4,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-sane,2026-04-06,14:30,sane,Åsane,moss,Moss,2,3,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-h-dd,2026-04-07,19:00,h-dd,Hødd,sandnes-ulf,Sandnes Ulf,2,1,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-kongsvinger,2026-04-07,19:00,kongsvinger,Kongsvinger,bryne,Bryne,3,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-egersund,2026-05-06,18:00,egersund,Egersund,raufoss,Raufoss,2,1,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-1-ranheim-tf,2026-06-07,17:00,ranheim-tf,Ranheim TF,str-mmen,Strømmen,2,2,,,Played,D,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-haugesund,2026-04-11,14:00,haugesund,Haugesund,str-msgodset,Strømsgodset,4,2,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-sandnes-ulf,2026-04-11,14:00,sandnes-ulf,Sandnes Ulf,odd,Odd,1,3,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-sogndal,2026-04-11,14:00,sogndal,Sogndal,lyn,Lyn,0,3,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-str-mmen,2026-04-11,14:00,str-mmen,Strømmen,egersund,Egersund,0,3,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-bryne,2026-04-12,17:00,bryne,Bryne,ranheim-tf,Ranheim TF,2,3,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-moss,2026-04-12,17:00,moss,Moss,h-dd,Hødd,1,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-stab-k,2026-04-12,17:00,stab-k,Stabæk,sane,Åsane,4,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-2-raufoss,2026-04-13,19:00,raufoss,Raufoss,kongsvinger,Kongsvinger,1,3,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-ranheim-tf,2026-04-17,19:00,ranheim-tf,Ranheim TF,raufoss,Raufoss,5,1,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-h-dd,2026-04-18,14:00,h-dd,Hødd,haugesund,Haugesund,0,2,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-kongsvinger,2026-04-18,14:00,kongsvinger,Kongsvinger,moss,Moss,2,1,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-str-msgodset,2026-04-18,14:00,str-msgodset,Strømsgodset,sogndal,Sogndal,3,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-egersund,2026-04-19,17:00,egersund,Egersund,bryne,Bryne,1,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-odd,2026-04-19,17:00,odd,Odd,stab-k,Stabæk,2,2,,,Played,D,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-sane,2026-04-19,17:00,sane,Åsane,str-mmen,Strømmen,4,5,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-3-lyn,2026-04-20,19:00,lyn,Lyn,sandnes-ulf,Sandnes Ulf,0,2,,,Played,A,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-4-sogndal,2026-04-25,16:00,sogndal,Sogndal,sane,Åsane,2,0,,,Played,H,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-4-str-mmen,2026-04-25,18:00,str-mmen,Strømmen,kongsvinger,Kongsvinger,2,2,,,Played,D,NOR
2026,NO-OBOS,OBOS-ligaen,206093,1,-,,206093-4-bryne,2026-04-25,20:00,bryne,Bryne,odd,Odd,1,2,,,Played,A,NOR
