season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-sotra,2026-04-05,15:00,sotra,Sotra,lysekloster,Lysekloster,2,2,,,Played,D,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-tr-ff,2026-04-06,13:00,tr-ff,Træff,brattv-g,Brattvåg,2,0,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-pors,2026-04-06,14:00,pors,Pors,kvik-halden,Kvik Halden,0,1,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-fk-eik-t-nsberg-871,2026-04-06,14:00,fk-eik-t-nsberg-871,FK Eik Tønsberg 871,notodden,Notodden,0,1,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-bjarg,2026-04-06,14:00,bjarg,Bjarg,sandviken,Sandviken,3,1,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-mj-ndalen,2026-04-06,16:00,mj-ndalen,Mjøndalen,arendal,Arendal,4,1,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-1-vidar,2026-04-06,16:00,vidar,Vidar,jerv,Jerv,1,3,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-sandviken,2026-04-11,14:00,sandviken,Sandviken,sotra,Sotra,1,3,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-brattv-g,2026-04-11,14:00,brattv-g,Brattvåg,pors,Pors,2,1,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-lysekloster,2026-04-11,15:00,lysekloster,Lysekloster,vidar,Vidar,1,1,,,Played,D,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-kvik-halden,2026-04-11,16:00,kvik-halden,Kvik Halden,fk-eik-t-nsberg-871,FK Eik Tønsberg 871,1,0,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-notodden,2026-04-12,13:00,notodden,Notodden,tr-ff,Træff,1,2,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-jerv,2026-04-12,15:00,jerv,Jerv,mj-ndalen,Mjøndalen,1,0,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-2-arendal,2026-04-12,16:00,arendal,Arendal,bjarg,Bjarg,0,2,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-tr-ff,2026-04-18,12:00,tr-ff,Træff,sotra,Sotra,0,2,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-fk-eik-t-nsberg-871,2026-04-18,13:00,fk-eik-t-nsberg-871,FK Eik Tønsberg 871,brattv-g,Brattvåg,0,2,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-bjarg,2026-04-18,13:00,bjarg,Bjarg,kvik-halden,Kvik Halden,1,2,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-mj-ndalen,2026-04-18,14:00,mj-ndalen,Mjøndalen,lysekloster,Lysekloster,2,1,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-pors,2026-04-18,15:00,pors,Pors,jerv,Jerv,0,3,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-vidar,2026-04-18,15:00,vidar,Vidar,sandviken,Sandviken,0,1,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-3-arendal,2026-04-18,16:00,arendal,Arendal,notodden,Notodden,2,2,,,Played,D,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-4-lysekloster,2026-04-25,13:00,lysekloster,Lysekloster,fk-eik-t-nsberg-871,FK Eik Tønsberg 871,3,1,,,Played,H,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-4-sandviken,2026-04-25,13:00,sandviken,Sandviken,pors,Pors,0,1,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-4-notodden,2026-04-25,13:00,notodden,Notodden,bjarg,Bjarg,0,1,,,Played,A,NOR
2026,NO-PN1,PostNord-ligaen avd. 1,206007,1,-,,206007-4-sotra,2026-04-25,15:00,sotra,Sotra,mj-ndalen,Mjøndalen,4,0,,,Played,H,NOR
