season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748452,2025-04-21,16:00:00,129811,Jippo,60690,Salon Palloilijat,2,0,1,0,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748451,2025-04-22,18:30:00,168874,SJK Akatemia,60971,TPS Juniorijalkapallo,3,4,2,3,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748453,2025-04-23,18:30:00,50775,Pallokerho-35,60969,FC Lahti,0,0,0,0,Played,D
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748455,2025-04-23,18:30:00,60692,Helsingin Jalkapalloklubi,60676,Järvenpään Palloseura,4,6,2,1,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748454,2025-04-23,18:30:00,60495,Ekenäs Idrottsförening,60487,Käpylän Pallo,4,2,1,1,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748456,2025-04-26,16:00:00,60971,TPS Juniorijalkapallo,129811,Jippo,2,1,1,0,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748457,2025-04-27,18:30:00,60487,Käpylän Pallo,168874,SJK Akatemia,0,3,0,1,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748459,2025-04-27,18:30:00,60690,Salon Palloilijat,50775,Pallokerho-35,1,2,0,1,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,17,3748458,2025-04-27,18:30:00,60495,Ekenäs Idrottsförening,60676,Järvenpään Palloseura,4,2,3,1,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,18,3748460,2025-04-28,18:30:00,60692,Helsingin Jalkapalloklubi,60969,FC Lahti,0,2,0,2,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,18,3748462,2025-05-02,18:30:00,50775,Pallokerho-35,60495,Ekenäs Idrottsförening,1,2,1,2,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,18,3748461,2025-05-02,18:30:00,60676,Järvenpään Palloseura,60971,TPS Juniorijalkapallo,0,6,0,5,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,18,3748463,2025-05-03,16:00:00,168874,SJK Akatemia,60692,Helsingin Jalkapalloklubi,1,2,0,0,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,18,3748464,2025-05-03,16:00:00,60969,FC Lahti,60690,Salon Palloilijat,1,0,0,0,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,18,3748465,2025-05-04,19:15:00,60487,Käpylän Pallo,129811,Jippo,1,1,1,0,Played,D
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,19,3748467,2025-05-10,16:00:00,60690,Salon Palloilijat,60676,Järvenpään Palloseura,1,1,1,1,Played,D
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,19,3748466,2025-05-10,16:00:00,60495,Ekenäs Idrottsförening,60692,Helsingin Jalkapalloklubi,3,4,1,2,Played,A
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,20,3748469,2025-05-13,18:30:00,129811,Jippo,60969,FC Lahti,3,1,1,0,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,20,3748468,2025-05-13,18:30:00,168874,SJK Akatemia,50775,Pallokerho-35,1,1,0,0,Played,D
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,20,3748470,2025-05-14,18:30:00,60971,TPS Juniorijalkapallo,60487,Käpylän Pallo,4,2,2,2,Played,H
2025,M1L,Ykkösliiga (M2),spljp25,1,Ykkösliiga,20,3748471,2025-05-17,16:00:00,60690,Salon Palloilijat,60495,Ekenäs Idrottsförening,0,1,0,0,Played,A
