season,league_code,league_name,competition_id,group_id,group_name,round,match_id,date,time,home_team_id,home_team,away_team_id,away_team,home_goals,away_goals,ht_home,ht_away,status,result,country
2026,SW-AL,Allsvenskan,133348,1,-,,6529928,2026-07-20,19:00,rgryte-is-fotboll,Örgryte IS Fotboll,djurg-rden,Djurgården,0,0,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529931,2026-07-20,19:00,kalmar-ff,Kalmar FF,malm-ff,Malmö FF,2,2,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529926,2026-07-19,16:30,hammarby,Hammarby,degerfors-if,Degerfors IF,4,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529930,2026-07-19,16:30,if-elfsborg,IF Elfsborg,ik-sirius-fk,IK Sirius FK,1,3,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529932,2026-07-19,16:30,halmstad,Halmstad,bk-h-cken,BK Häcken,0,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529925,2026-07-18,15:00,aik,AIK,gais,GAIS,2,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529927,2026-07-17,19:00,ifk-g-teborg,IFK Göteborg,if-brommapojkarna,IF Brommapojkarna,2,1,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529929,2026-07-17,19:00,mj-llby-aif,Mjällby AIF,v-ster-s-sk-fk,Västerås SK FK,0,0,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529917,2026-07-13,19:00,djurg-rden,Djurgården,halmstad,Halmstad,3,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529919,2026-07-12,16:30,gais,GAIS,if-elfsborg,IF Elfsborg,1,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529923,2026-07-12,16:30,if-brommapojkarna,IF Brommapojkarna,ik-sirius-fk,IK Sirius FK,1,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529918,2026-07-12,14:00,hammarby,Hammarby,kalmar-ff,Kalmar FF,2,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529922,2026-07-12,14:00,malm-ff,Malmö FF,ifk-g-teborg,IFK Göteborg,4,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529924,2026-07-12,14:00,v-ster-s-sk-fk,Västerås SK FK,degerfors-if,Degerfors IF,2,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529920,2026-07-11,17:30,rgryte-is-fotboll,Örgryte IS Fotboll,bk-h-cken,BK Häcken,4,3,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529921,2026-07-11,15:00,mj-llby-aif,Mjällby AIF,aik,AIK,1,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529910,2026-07-06,19:00,bk-h-cken,BK Häcken,djurg-rden,Djurgården,2,4,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529912,2026-07-06,19:00,if-brommapojkarna,IF Brommapojkarna,gais,GAIS,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529911,2026-07-05,16:30,if-elfsborg,IF Elfsborg,hammarby,Hammarby,1,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529909,2026-07-05,14:00,ifk-g-teborg,IFK Göteborg,aik,AIK,1,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529915,2026-07-05,14:00,kalmar-ff,Kalmar FF,rgryte-is-fotboll,Örgryte IS Fotboll,3,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529913,2026-07-04,15:00,degerfors-if,Degerfors IF,malm-ff,Malmö FF,0,1,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529916,2026-07-04,15:00,halmstad,Halmstad,v-ster-s-sk-fk,Västerås SK FK,1,3,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529914,2026-07-03,19:00,ik-sirius-fk,IK Sirius FK,mj-llby-aif,Mjällby AIF,4,4,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529904,2026-05-31,14:00,bk-h-cken,BK Häcken,hammarby,Hammarby,3,2,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529907,2026-05-31,14:00,degerfors-if,Degerfors IF,if-brommapojkarna,IF Brommapojkarna,2,2,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529908,2026-05-31,14:00,v-ster-s-sk-fk,Västerås SK FK,ifk-g-teborg,IFK Göteborg,4,5,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529901,2026-05-30,15:00,aik,AIK,ik-sirius-fk,IK Sirius FK,0,3,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529902,2026-05-30,15:00,gais,GAIS,kalmar-ff,Kalmar FF,3,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529906,2026-05-30,15:00,malm-ff,Malmö FF,halmstad,Halmstad,5,2,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529903,2026-05-29,19:00,rgryte-is-fotboll,Örgryte IS Fotboll,if-elfsborg,IF Elfsborg,2,2,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529895,2026-05-25,19:00,ifk-g-teborg,IFK Göteborg,mj-llby-aif,Mjällby AIF,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529897,2026-05-25,19:00,if-elfsborg,IF Elfsborg,bk-h-cken,BK Häcken,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529896,2026-05-24,16:30,malm-ff,Malmö FF,v-ster-s-sk-fk,Västerås SK FK,2,3,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529894,2026-05-24,14:00,hammarby,Hammarby,aik,AIK,1,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529898,2026-05-24,14:00,ik-sirius-fk,IK Sirius FK,gais,GAIS,2,1,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529899,2026-05-23,15:00,kalmar-ff,Kalmar FF,degerfors-if,Degerfors IF,2,1,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529900,2026-05-23,15:00,halmstad,Halmstad,rgryte-is-fotboll,Örgryte IS Fotboll,2,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529893,2026-05-22,19:00,djurg-rden,Djurgården,if-brommapojkarna,IF Brommapojkarna,1,2,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529946,2026-05-21,19:00,if-elfsborg,IF Elfsborg,mj-llby-aif,Mjällby AIF,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529944,2026-05-20,19:00,gais,GAIS,hammarby,Hammarby,2,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529888,2026-05-19,15:00,rgryte-is-fotboll,Örgryte IS Fotboll,ifk-g-teborg,IFK Göteborg,2,3,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529885,2026-05-18,19:00,djurg-rden,Djurgården,ik-sirius-fk,IK Sirius FK,2,3,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529889,2026-05-17,16:30,mj-llby-aif,Mjällby AIF,bk-h-cken,BK Häcken,0,1,,,Played,A,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529891,2026-05-17,16:30,v-ster-s-sk-fk,Västerås SK FK,aik,AIK,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529886,2026-05-17,14:00,hammarby,Hammarby,malm-ff,Malmö FF,4,1,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529890,2026-05-17,14:00,if-brommapojkarna,IF Brommapojkarna,kalmar-ff,Kalmar FF,1,0,,,Played,H,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529887,2026-05-16,15:00,gais,GAIS,degerfors-if,Degerfors IF,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529892,2026-05-16,15:00,halmstad,Halmstad,if-elfsborg,IF Elfsborg,1,1,,,Played,D,SWE
2026,SW-AL,Allsvenskan,133348,1,-,,6529882,2026-05-11,19:00,ik-sirius-fk,IK Sirius FK,rgryte-is-fotboll,Örgryte IS Fotboll,2,0,,,Played,H,SWE
