match_id,league_code,country,date,hg,ag,lam_h,lam_a,rho,known
206119-2-h-nefoss-bk,NO-TS,NOR,2026-03-28,3,1,1.2156457195748007,1.2597384197994899,-0.043345261792315036,True
206119-2-aafk-kvinner,NO-TS,NOR,2026-03-28,2,2,1.8436323932560472,0.5087557484710371,-0.043345261792315036,True
206119-2-r-a-fotball-elite,NO-TS,NOR,2026-03-28,1,1,1.577540910383683,0.9413086449874276,-0.043345261792315036,True
206119-2-haugesund,NO-TS,NOR,2026-03-28,2,4,0.9192673711240887,1.4759152656266235,-0.043345261792315036,True
6536336,SW-EE,SWE,2026-03-28,0,3,1.985862172078823,1.2306578084457591,0.09386906517109862,True
6536335,SW-EE,SWE,2026-03-28,0,4,1.396685391108011,2.240504947489434,0.09386906517109862,True
6529542,SW-DA,SWE,2026-03-28,1,0,1.1663858417675377,1.4993455359358179,0.17672311862187431,True
6529545,SW-DA,SWE,2026-03-28,2,1,1.7674597040076572,1.3024271382177288,0.17672311862187431,False
6536333,SW-EE,SWE,2026-03-28,2,1,1.5248338923490978,1.3794062363997956,0.09386906517109862,False
6529548,SW-DA,SWE,2026-03-29,2,3,1.1473471683446272,1.5406545050019729,0.17672311862187431,True
6529547,SW-DA,SWE,2026-03-29,3,0,2.0716451053095692,1.1197305527326333,0.17672311862187431,False
206107-2-frigg,NO-1DK,NOR,2026-03-29,1,5,0.7622863343171787,0.9804721488403888,-0.20075246487061263,True
206107-2-kolbotn-il-elite,NO-1DK,NOR,2026-03-29,5,1,2.115492065419087,1.0704891058160517,-0.20075246487061263,True
6529546,SW-DA,SWE,2026-03-29,3,1,2.475254691839847,0.8070198329387575,0.17672311862187431,False
6529543,SW-DA,SWE,2026-03-29,3,2,4.5005392002878875,0.7366731194499017,0.17672311862187431,True
6529544,SW-DA,SWE,2026-03-29,2,1,2.3183747378751756,1.2511104546748204,0.17672311862187431,True
206107-2-odds-ballklubb,NO-1DK,NOR,2026-03-29,0,1,1.2806354143758842,1.8594042898256298,-0.20075246487061263,True
206119-3-haugesund,NO-TS,NOR,2026-04-01,3,1,1.4370128817859353,2.330626887125164,-0.17042150046402335,True
206119-3-bod-glimt,NO-TS,NOR,2026-04-01,1,4,0.41081893994787,3.939593860342104,-0.17042150046402335,True
206119-3-lsk-kvinner,NO-TS,NOR,2026-04-01,0,3,1.3654932041136048,1.4507020122985188,-0.17042150046402335,True
206119-3-molde,NO-TS,NOR,2026-04-01,0,0,1.1707365894080208,1.970948433130493,-0.17042150046402335,True
206119-3-v-lerenga-fotball,NO-TS,NOR,2026-04-01,4,0,2.761721296193157,0.7234878133295021,-0.17042150046402335,True
206119-3-rosenborg-bk,NO-TS,NOR,2026-04-01,2,0,2.5302070203285387,0.6321736943379078,-0.17042150046402335,True
4038182,NL,FIN,2026-04-02,3,2,3.1528317015720906,0.9386594851098794,-0.15832535968362985,True
4042990,M1,FIN,2026-04-02,4,0,1.569958384972348,1.5547965054198838,0.048653529747713586,True
6535952,SW-SE,SWE,2026-04-03,4,1,1.6376713231769628,1.11749218179729,-0.06789178799929409,False
6529553,SW-DA,SWE,2026-04-03,4,1,1.6102571586362286,1.7078222980532562,0.2384950147025819,True
6529555,SW-DA,SWE,2026-04-03,3,0,1.2549305150031143,2.105003789132555,0.2384950147025819,True
6537705,SW-EN,SWE,2026-04-03,2,1,1.7155015648592904,2.2611174764748756,-0.16850990012316983,True
6537704,SW-EN,SWE,2026-04-03,2,1,1.7554129824531082,1.2516651654934927,-0.16850990012316983,False
6537944,SW-ES,SWE,2026-04-03,3,4,1.283520052150389,1.7365833437764897,-0.014190418766410076,True
6536339,SW-EE,SWE,2026-04-03,0,3,1.8742644167812907,2.0112943299735457,0.08521029414207734,True
6536341,SW-EE,SWE,2026-04-03,2,0,1.193790866667894,1.0424281261975579,0.08521029414207734,True
4038044,M1L,FIN,2026-04-03,4,2,1.5108497958750646,1.2098978412475103,-0.059567049408586994,True
6537947,SW-ES,SWE,2026-04-03,1,5,1.5715800150716985,1.3012994596057479,-0.014190418766410076,False
6537941,SW-ES,SWE,2026-04-03,2,2,1.6289599342244814,1.2870820387565192,-0.014190418766410076,False
6537946,SW-ES,SWE,2026-04-03,1,3,2.0621140548540726,1.4700278943169838,-0.014190418766410076,False
4038183,NL,FIN,2026-04-03,3,0,2.871862837174959,1.354436328479122,-0.15832535968362985,True
4036852,VL,FIN,2026-04-04,0,0,1.8025233314027862,0.858830981711761,-0.10935296949474399,True
6536340,SW-EE,SWE,2026-04-04,2,2,1.1353787616922848,2.3704095113395662,0.08521029414207734,True
6529835,SW-AL,SWE,2026-04-04,0,3,1.384885338579015,1.961396943786549,-0.1099064976813367,True
6529830,SW-AL,SWE,2026-04-04,3,0,0.9292821417046508,1.281580737345799,-0.1099064976813367,True
6535953,SW-SE,SWE,2026-04-04,6,0,1.581581361822288,1.2014479564653096,-0.06789178799929409,False
4038184,NL,FIN,2026-04-04,1,2,1.5557244970714228,3.4062606212962203,-0.15832535968362985,True
6537702,SW-EN,SWE,2026-04-04,1,1,2.035789931012174,1.9228070366896586,-0.16850990012316983,False
6537708,SW-EN,SWE,2026-04-04,0,1,1.7893851239660805,1.639917689200349,-0.16850990012316983,True
6537703,SW-EN,SWE,2026-04-04,3,2,2.5857531578283335,1.7690066763303358,-0.16850990012316983,True
6537943,SW-ES,SWE,2026-04-04,2,2,1.5836405772885267,1.1484926334374777,-0.014190418766410076,False
4038185,NL,FIN,2026-04-04,3,1,2.7556132196729126,0.9903086873324922,-0.15832535968362985,True
4036853,VL,FIN,2026-04-04,3,0,2.1891752361774954,2.43604238371128,-0.10935296949474399,True
6537942,SW-ES,SWE,2026-04-04,1,0,1.7442631585157127,1.4030905949682393,-0.014190418766410076,False
4036855,VL,FIN,2026-04-04,1,3,1.3331016059798442,1.690707889840986,-0.10935296949474399,True
4036856,VL,FIN,2026-04-04,0,1,1.3746396077186482,1.6826735965611372,-0.10935296949474399,False
4036857,VL,FIN,2026-04-04,1,5,1.8502044810784077,1.4577212629263259,-0.10935296949474399,True
4042992,M1,FIN,2026-04-04,3,1,1.9588274275587825,1.4865929365488713,0.048653529747713586,False
4042993,M1,FIN,2026-04-04,2,2,1.7142941398174152,1.5763015206747109,0.048653529747713586,True
4042991,M1,FIN,2026-04-04,1,1,2.0932533658471733,1.5420963136476202,0.048653529747713586,False
6536342,SW-EE,SWE,2026-04-04,3,0,2.57024093396135,1.3673369798330504,0.08521029414207734,True
4036854,VL,FIN,2026-04-04,1,1,1.3428739026716392,1.8831181842028766,-0.10935296949474399,False
6536344,SW-EE,SWE,2026-04-04,1,0,2.7704912175294303,0.8790972884662495,0.08521029414207734,True
206093-1-str-msgodset,NO-OBOS,NOR,2026-04-05,2,1,1.749722964460563,1.5011965456149416,-0.24879495185942804,False
6529832,SW-AL,SWE,2026-04-05,1,1,1.2950087340735357,1.4196517111000817,-0.1099064976813367,False
6529829,SW-AL,SWE,2026-04-05,2,1,1.3657170630908546,0.7688689420367893,-0.1099064976813367,True
6529549,SW-DA,SWE,2026-04-05,1,2,1.597578124721675,1.539239928408526,0.2384950147025819,True
6529836,SW-AL,SWE,2026-04-05,0,1,1.4007951002639183,1.3160782192544929,-0.1099064976813367,False
6529552,SW-DA,SWE,2026-04-05,0,0,1.0399689903534117,1.55647108231397,0.2384950147025819,True
206007-1-sotra,NO-PN1,NOR,2026-04-05,2,2,1.7336938564264017,0.9250947407619659,-0.2905868642109913,True
6535957,SW-SE,SWE,2026-04-05,0,1,1.9417312630537051,1.4967814588209185,-0.06789178799929409,False
4042994,M1,FIN,2026-04-05,3,5,2.1653848115844974,1.4872823192830351,0.048653529747713586,True
4042995,M1,FIN,2026-04-05,2,4,1.7299304169200116,1.9116590314525084,0.048653529747713586,True
6537701,SW-EN,SWE,2026-04-05,1,2,0.812357468132511,1.2215695998601883,-0.16850990012316983,True
6537948,SW-ES,SWE,2026-04-05,1,0,1.0095051138162396,1.1569653591533409,-0.014190418766410076,False
206093-1-lyn,NO-OBOS,NOR,2026-04-06,2,4,1.6080881196755286,1.223688063624542,-0.24875668959438374,False
206092-3-kristiansund,NO-ELI,NOR,2026-04-06,0,3,1.0337608690554856,2.903147717084308,-0.014080137765257112,True
206092-3-molde,NO-ELI,NOR,2026-04-06,0,1,1.6406405939426223,1.6473445194198266,-0.014080137765257112,True
6529554,SW-DA,SWE,2026-04-06,1,2,0.729944997215793,3.0512622758449695,0.2061069306220961,True
6529550,SW-DA,SWE,2026-04-06,0,3,1.001506722593097,3.5556341920161603,0.2061069306220961,True
6529551,SW-DA,SWE,2026-04-06,1,1,0.9518771741646653,1.679976442904518,0.2061069306220961,True
206092-3-sarpsborg-08,NO-ELI,NOR,2026-04-06,1,1,2.1051246867187747,0.7415834315340145,-0.014080137765257112,True
206092-3-troms,NO-ELI,NOR,2026-04-06,2,0,2.174548971846337,0.759844500746076,-0.014080137765257112,True
206092-3-hamkam,NO-ELI,NOR,2026-04-06,1,5,2.026214293965675,1.2916938578281176,-0.014080137765257112,True
6535958,SW-SE,SWE,2026-04-06,1,2,1.9555180798413803,0.9644696250744419,-0.03729438853744743,True
6529833,SW-AL,SWE,2026-04-06,2,2,1.5615312506391852,1.3172853600686858,-0.1094084259378559,True
6529834,SW-AL,SWE,2026-04-06,2,0,0.9959281889762351,1.632549338315427,-0.1094084259378559,True
6537707,SW-EN,SWE,2026-04-06,2,1,2.1697133267679147,1.2082560212568887,-0.13563683428111856,False
6537706,SW-EN,SWE,2026-04-06,1,2,1.7222970933395645,1.4100319719393797,-0.13563683428111856,False
6535959,SW-SE,SWE,2026-04-06,1,1,2.030245079846519,1.0088017850257558,-0.03729438853744743,False
6535956,SW-SE,SWE,2026-04-06,3,2,1.4291786345757365,1.1017245939621367,-0.03729438853744743,False
206093-1-sane,NO-OBOS,NOR,2026-04-06,2,3,1.7679377066795996,1.527912967646765,-0.24875668959438374,True
206093-1-odd,NO-OBOS,NOR,2026-04-06,4,0,1.2877608413650694,1.7090683640165818,-0.24875668959438374,True
6537945,SW-ES,SWE,2026-04-06,0,0,1.3862014784121268,1.6527905803102843,0.05477432493571253,False
6535954,SW-SE,SWE,2026-04-06,1,0,1.7985249396118181,1.2416325204441585,-0.03729438853744743,True
6529831,SW-AL,SWE,2026-04-06,0,1,1.2537904874507253,1.4509437040504016,-0.1094084259378559,True
206092-3-v-lerenga,NO-ELI,NOR,2026-04-06,0,1,1.4950275056427247,1.8199573049670508,-0.014080137765257112,True
4038047,M1L,FIN,2026-04-06,1,0,1.7634426653992665,1.6608840560691374,-0.06840574777344138,False
206008-1-stj-rdals-blink,NO-PN2,NOR,2026-04-06,1,2,1.9712202949693463,1.1237557913232434,0.17803855591691006,True
206008-1-eidsvold-tf,NO-PN2,NOR,2026-04-06,0,0,2.072217629962868,1.688875676696894,0.17803855591691006,False
206008-1-kjels-s,NO-PN2,NOR,2026-04-06,2,1,1.9078707330025682,1.7902312780405798,0.17803855591691006,True
206008-1-junkeren,NO-PN2,NOR,2026-04-06,1,1,1.7492947617861947,1.796629823783711,0.17803855591691006,False
4038046,M1L,FIN,2026-04-06,1,2,2.4083522910787853,1.47845893022851,-0.06840574777344138,True
206008-1-follo,NO-PN2,NOR,2026-04-06,2,2,1.5236518663247487,1.9290657389632146,0.17803855591691006,True
206008-1-rana-fk,NO-PN2,NOR,2026-04-06,1,0,1.599577779843852,1.3951761084121923,0.17803855591691006,False
6536343,SW-EE,SWE,2026-04-06,0,2,1.776735605754292,2.173495185674388,0.11096543849866244,True
206008-1-ullensaker-kisa,NO-PN2,NOR,2026-04-06,5,3,2.5026363801078664,1.7863224535202016,0.17803855591691006,False
206007-1-mj-ndalen,NO-PN1,NOR,2026-04-06,4,1,1.7109781648283888,1.7525927975826494,-0.2922015881022534,False
6536345,SW-EE,SWE,2026-04-06,2,2,2.0243992827829955,1.3050227503178171,0.11096543849866244,True
206007-1-vidar,NO-PN1,NOR,2026-04-06,1,3,1.8733347225438386,1.3925344059429152,-0.2922015881022534,False
206007-1-tr-ff,NO-PN1,NOR,2026-04-06,2,0,1.6049226578512592,1.7851995113403512,-0.2922015881022534,True
206007-1-pors,NO-PN1,NOR,2026-04-06,0,1,1.9084580050794089,1.4578980862494164,-0.2922015881022534,False
206007-1-fk-eik-t-nsberg-871,NO-PN1,NOR,2026-04-06,0,1,1.9405118894679112,0.8342491145828129,-0.2922015881022534,True
206007-1-bjarg,NO-PN1,NOR,2026-04-06,3,1,2.0591785867781938,1.1419493440630633,-0.2922015881022534,False
4038045,M1L,FIN,2026-04-06,0,0,1.465267533886956,0.9618041085642247,-0.06840574777344138,True
206092-3-kfum,NO-ELI,NOR,2026-04-07,1,2,1.3921035790184577,1.159441783507818,-0.014080137765257112,True
206093-1-kongsvinger,NO-OBOS,NOR,2026-04-07,3,0,1.897526956549626,1.29812438122398,-0.24875668959438374,False
206092-3-aalesund,NO-ELI,NOR,2026-04-07,2,3,1.320536167131529,1.3472585564309303,-0.014080137765257112,True
206093-1-h-dd,NO-OBOS,NOR,2026-04-07,2,1,1.1480934923714015,1.621818407493314,-0.24875668959438374,False
6535955,SW-SE,SWE,2026-04-07,2,2,1.6405973035436052,0.9868175631195172,-0.03729438853744743,True
6537712,SW-EN,SWE,2026-04-10,1,3,1.8616826693679633,1.272857171572062,-0.13563683428111856,True
4036858,VL,FIN,2026-04-10,2,1,0.7003476848589612,1.1294733200767109,-0.1442136069054812,True
4036859,VL,FIN,2026-04-10,3,0,2.297162938241075,1.3674811220486027,-0.1442136069054812,True
4042996,M1,FIN,2026-04-10,1,2,2.1800119705296095,1.7377209896919235,0.003619202536100785,True
4038049,M1L,FIN,2026-04-10,1,0,1.6841990781412712,1.4845737735904796,-0.06840574777344138,False
4038048,M1L,FIN,2026-04-10,1,0,1.5744530808312776,1.5400528944724634,-0.06840574777344138,True
4038050,M1L,FIN,2026-04-10,2,2,1.847646027670852,2.1908281053573644,-0.06840574777344138,True
4036860,VL,FIN,2026-04-10,0,0,1.199117284582702,1.144880836473681,-0.1442136069054812,True
6537950,SW-ES,SWE,2026-04-10,1,1,2.6559996021573657,1.1487934140752454,0.05477432493571253,True
6537711,SW-EN,SWE,2026-04-11,2,4,1.9460484851809885,2.284353822774596,-0.13563683428111856,False
6537709,SW-EN,SWE,2026-04-11,0,1,1.5203238925650657,0.9439138114398571,-0.13563683428111856,True
4038052,M1L,FIN,2026-04-11,0,0,1.7473969658524384,1.1958679675539605,-0.06840574777344138,False
4038051,M1L,FIN,2026-04-11,1,2,1.3509751828292902,1.5052232374567942,-0.06840574777344138,True
6537710,SW-EN,SWE,2026-04-11,4,3,1.9358852692906636,1.6006284449575363,-0.13563683428111856,True
6537949,SW-ES,SWE,2026-04-11,1,2,2.524822702336158,2.1023495628868774,0.05477432493571253,True
4043001,M1,FIN,2026-04-11,3,2,2.7438649056220976,1.8324682130445122,0.003619202536100785,True
4042999,M1,FIN,2026-04-11,2,0,1.3450545223742194,1.1716419175195836,0.003619202536100785,True
4042998,M1,FIN,2026-04-11,1,5,1.9522003901238019,1.6327240547174204,0.003619202536100785,True
4042997,M1,FIN,2026-04-11,1,0,3.201462346038648,1.0613944295492348,0.003619202536100785,True
6537956,SW-ES,SWE,2026-04-11,1,0,1.678176667017658,1.3664893582887474,0.05477432493571253,False
6537955,SW-ES,SWE,2026-04-11,1,1,4.426994866978857,1.236404777427516,0.05477432493571253,True
206092-4-lillestr-m,NO-ELI,NOR,2026-04-11,3,1,2.837044777386102,0.6441812568073828,-0.014080137765257112,True
206092-4-troms,NO-ELI,NOR,2026-04-11,2,0,2.802337009261146,0.7171792162754242,-0.014080137765257112,True
6537953,SW-ES,SWE,2026-04-11,1,1,1.165468292865481,1.011859178706543,0.05477432493571253,True
6537954,SW-ES,SWE,2026-04-11,2,0,1.016611126960181,1.3269087925574483,0.05477432493571253,True
6537952,SW-ES,SWE,2026-04-11,0,0,2.3029250338205647,1.1995458503770007,0.05477432493571253,True
206092-4-viking,NO-ELI,NOR,2026-04-11,5,0,2.012343250136149,1.7517091324767597,-0.014080137765257112,True
4043000,M1,FIN,2026-04-11,0,0,2.1562660763207506,1.3407556848588715,0.003619202536100785,True
4036862,VL,FIN,2026-04-11,0,1,2.508721021600626,1.563409695873554,-0.1442136069054812,True
206093-2-haugesund,NO-OBOS,NOR,2026-04-11,4,2,1.337079989601149,1.5568021052238739,-0.24875668959438374,False
4036861,VL,FIN,2026-04-11,1,0,2.7452646352462224,0.990912627902657,-0.1442136069054812,True
206007-2-sandviken,NO-PN1,NOR,2026-04-11,1,3,1.3334060481826098,1.5046515347120561,-0.2922015881022534,True
206007-2-brattv-g,NO-PN1,NOR,2026-04-11,2,1,3.2057305413257913,1.2725166227073927,-0.2922015881022534,True
206007-2-lysekloster,NO-PN1,NOR,2026-04-11,1,1,2.063231856009856,1.1279693534662423,-0.2922015881022534,False
206007-2-kvik-halden,NO-PN1,NOR,2026-04-11,1,0,1.5194547635293043,1.1073565790213251,-0.2922015881022534,False
6529838,SW-AL,SWE,2026-04-11,0,2,1.512104156827078,0.9452722324823924,-0.1094084259378559,True
6529839,SW-AL,SWE,2026-04-11,0,2,1.3893754739529798,0.7197540891138496,-0.1094084259378559,True
6529843,SW-AL,SWE,2026-04-11,2,2,1.6764252789097174,0.8411896766226594,-0.1094084259378559,True
206093-2-str-mmen,NO-OBOS,NOR,2026-04-11,0,3,1.1534711424541901,1.5216376163034253,-0.24875668959438374,False
206093-2-sogndal,NO-OBOS,NOR,2026-04-11,0,3,1.2966091877611607,1.5788552991560396,-0.24875668959438374,True
206093-2-sandnes-ulf,NO-OBOS,NOR,2026-04-11,1,3,1.810011356587274,1.1688061648841293,-0.24875668959438374,False
206008-2-trygg-lade,NO-PN2,NOR,2026-04-11,2,2,2.0867959094722845,1.12611208271629,0.17803855591691006,False
206008-2-levanger,NO-PN2,NOR,2026-04-11,1,2,1.353301578095651,1.8643621585115784,0.17803855591691006,True
6535963,SW-SE,SWE,2026-04-11,0,1,1.1527031736972717,2.109448256069982,-0.03729438853744743,False
206008-2-l-renskog,NO-PN2,NOR,2026-04-11,2,1,2.040631881035306,1.5842814808732595,0.17803855591691006,False
6535964,SW-SE,SWE,2026-04-11,1,1,1.087679890451155,0.7971941440141562,-0.03729438853744743,True
6535966,SW-SE,SWE,2026-04-11,3,1,1.457048641837378,1.3650166912449309,-0.03729438853744743,False
4036863,VL,FIN,2026-04-11,2,1,1.4720769358196302,1.3267589481500435,-0.1442136069054812,True
206008-2-grorud,NO-PN2,NOR,2026-04-11,0,0,2.7030466333885803,1.2009441684360944,0.17803855591691006,True
6535962,SW-SE,SWE,2026-04-11,0,0,1.832622865128917,2.0884830639638796,-0.03729438853744743,True
6535965,SW-SE,SWE,2026-04-12,2,2,1.5509158574725783,1.258645357298251,-0.03729438853744743,True
206008-2-h-nefoss-bk,NO-PN2,NOR,2026-04-12,2,1,2.179643339032098,1.2806195849422408,0.17803855591691006,True
6537714,SW-EN,SWE,2026-04-12,0,1,1.5159837339076345,0.9415978786170902,-0.13563683428111856,True
6537716,SW-EN,SWE,2026-04-12,1,3,2.26492569370118,1.400987930215328,-0.13563683428111856,True
6537713,SW-EN,SWE,2026-04-12,0,2,1.6157732670407188,1.3140071644968478,-0.13563683428111856,False
206007-2-notodden,NO-PN1,NOR,2026-04-12,1,2,1.4356277012921104,1.3096496459964808,-0.2922015881022534,True
6529840,SW-AL,SWE,2026-04-12,3,1,1.2003574575753582,1.2647176785206735,-0.1094084259378559,True
6529837,SW-AL,SWE,2026-04-12,3,2,1.769084425801274,0.7230875633745057,-0.1094084259378559,True
6537715,SW-EN,SWE,2026-04-12,0,1,1.7390322955257393,1.5624473720671435,-0.13563683428111856,False
206092-4-rosenborg,NO-ELI,NOR,2026-04-12,2,1,1.6087242472588674,1.353162721454139,-0.014080137765257112,True
206007-2-jerv,NO-PN1,NOR,2026-04-12,1,0,2.0564662240232967,1.2685270608948584,-0.2922015881022534,False
206093-2-stab-k,NO-OBOS,NOR,2026-04-12,4,0,1.8450341665825631,1.4071491320737355,-0.24875668959438374,True
206093-2-moss,NO-OBOS,NOR,2026-04-12,1,0,1.505237211462352,1.4696708409245647,-0.24875668959438374,True
206093-2-bryne,NO-OBOS,NOR,2026-04-12,2,3,1.5880697612675252,1.613604064451717,-0.24875668959438374,False
6535967,SW-SE,SWE,2026-04-12,3,4,1.7630018858620051,1.307122418209898,-0.03729438853744743,True
206008-2-tromsdalen,NO-PN2,NOR,2026-04-12,5,1,2.6641390723550837,1.65411290484423,0.17803855591691006,True
206092-4-fredrikstad,NO-ELI,NOR,2026-04-12,1,1,1.397284865138405,1.1868043316850532,-0.014080137765257112,True
206092-4-molde,NO-ELI,NOR,2026-04-12,4,1,1.6951408815351947,1.1683026217275532,-0.014080137765257112,True
206092-4-aalesund,NO-ELI,NOR,2026-04-12,2,2,1.400971261335536,1.3526344514485642,-0.014080137765257112,True
206092-4-brann,NO-ELI,NOR,2026-04-12,0,1,1.8294887126011066,1.3332552979726924,-0.014080137765257112,True
6535960,SW-SE,SWE,2026-04-12,1,2,1.2047078049136335,1.6107923972247256,-0.03729438853744743,True
206007-2-arendal,NO-PN1,NOR,2026-04-12,0,2,2.5881930653302394,1.1585874518664636,-0.2922015881022534,False
206008-2-skeid,NO-PN2,NOR,2026-04-12,1,0,2.0358741253536663,1.5660522446250915,0.17803855591691006,False
6529844,SW-AL,SWE,2026-04-12,0,3,1.0838544808291022,1.0240266057126939,-0.1094084259378559,True
6537951,SW-ES,SWE,2026-04-12,1,2,1.9997140324109488,0.628909793544399,0.05477432493571253,True
6529841,SW-AL,SWE,2026-04-13,2,2,1.196132085038334,1.5119642408026863,-0.04064687806711613,True
6529842,SW-AL,SWE,2026-04-13,2,0,1.3576398050493816,2.1851616749995952,-0.04064687806711613,True
206093-2-raufoss,NO-OBOS,NOR,2026-04-13,1,3,1.104044556417912,2.160512977052016,-0.20353655199854098,True
6535961,SW-SE,SWE,2026-04-14,3,0,1.1334102438569844,2.2188015569537574,-0.07385713772665206,True
206092-15-troms,NO-ELI,NOR,2026-04-15,0,0,1.301224108314004,1.016021227034839,0.0361376713265056,True
206092-1-sarpsborg-08,NO-ELI,NOR,2026-04-15,1,1,1.4387198345380188,2.2442986792320103,0.0361376713265056,True
6529846,SW-AL,SWE,2026-04-17,0,1,1.638300040642083,1.3536807303816916,-0.04064687806711613,True
6529850,SW-AL,SWE,2026-04-17,0,1,1.4465855089567696,1.622859033367299,-0.04064687806711613,True
6537959,SW-ES,SWE,2026-04-17,4,0,2.2669218211679185,1.121022782986212,-0.064435793944407,True
206093-3-ranheim-tf,NO-OBOS,NOR,2026-04-17,5,1,2.2164986571046437,1.3146427085096661,-0.20353655199854098,True
4057660,M2,FIN,2026-04-17,1,1,1.9760238177097236,1.4371820650946847,0.08275894482391333,True
4057662,M2,FIN,2026-04-17,5,1,2.2706253186230643,1.6567898184558052,0.08275894482391333,False
4057840,M2,FIN,2026-04-17,0,2,2.511982693725412,2.3080706750047395,0.08275894482391333,True
4057839,M2,FIN,2026-04-17,6,5,2.4055435528250007,1.3307823367844505,0.08275894482391333,False
4057750,M2,FIN,2026-04-17,1,0,2.1447404240520074,1.6584051193085054,0.08275894482391333,False
4057749,M2,FIN,2026-04-17,2,4,1.472102798889058,1.901453211454608,0.08275894482391333,True
206008-3-follo,NO-PN2,NOR,2026-04-18,2,3,1.1236976788159334,1.7059876643122664,0.07152666242189566,True
206008-3-skeid,NO-PN2,NOR,2026-04-18,1,2,1.29902921454264,1.3539325326308653,0.07152666242189566,True
4043002,M1,FIN,2026-04-18,2,1,1.3204869541094695,1.3258082082432883,-0.030735691930714914,True
206093-3-h-dd,NO-OBOS,NOR,2026-04-18,0,2,1.167231934790938,3.51227141807355,-0.20353655199854098,True
6537718,SW-EN,SWE,2026-04-18,2,1,1.194044544769653,2.22874676809857,-0.04051409094036936,True
4038053,M1L,FIN,2026-04-18,0,0,0.9169913193638968,0.7935242313706838,-0.008261141971572681,True
4043004,M1,FIN,2026-04-18,0,2,2.131201503713325,1.6428627295976614,-0.030735691930714914,True
4043005,M1,FIN,2026-04-18,4,0,1.801121237530495,1.5703827013674068,-0.030735691930714914,True
6529852,SW-AL,SWE,2026-04-18,1,1,0.6916334338739585,1.2390499266332091,-0.04064687806711613,True
6529851,SW-AL,SWE,2026-04-18,4,1,1.598590984414166,1.3914750420466415,-0.04064687806711613,True
206093-3-kongsvinger,NO-OBOS,NOR,2026-04-18,2,1,2.4412971592509214,1.0835313235469983,-0.20353655199854098,True
206093-3-str-msgodset,NO-OBOS,NOR,2026-04-18,3,0,2.2569275852779547,1.18314415703688,-0.20353655199854098,True
206008-3-ullensaker-kisa,NO-PN2,NOR,2026-04-18,0,3,2.841912616366528,2.4567437600853697,0.07152666242189566,True
6535968,SW-SE,SWE,2026-04-18,1,0,0.845646331972335,0.9835547177267677,-0.07385713772665206,True
6535974,SW-SE,SWE,2026-04-18,0,1,3.021917676567564,1.0158286659924973,-0.07385713772665206,True
6535975,SW-SE,SWE,2026-04-18,4,1,1.9432708944985349,2.1107224137812777,-0.07385713772665206,True
6529849,SW-AL,SWE,2026-04-18,3,0,1.6887070433558837,0.8756742272872116,-0.04064687806711613,True
4057841,M2,FIN,2026-04-18,4,0,1.3063664573970764,2.6017905760536846,0.08275894482391333,True
4057661,M2,FIN,2026-04-18,1,3,1.3988022261182818,1.2922438582625186,0.08275894482391333,True
4057753,M2,FIN,2026-04-18,2,2,1.6308553227652531,2.3864539726866205,0.08275894482391333,False
4057752,M2,FIN,2026-04-18,4,0,1.8504899652489533,1.6857895356719999,0.08275894482391333,True
4057751,M2,FIN,2026-04-18,1,1,4.047636794123315,0.9326452225918392,0.08275894482391333,False
4057659,M2,FIN,2026-04-18,0,2,3.1284486293070044,1.8363012225344704,0.08275894482391333,False
6537719,SW-EN,SWE,2026-04-18,0,0,0.9403680032399968,1.3071479287606917,-0.04051409094036936,True
6537720,SW-EN,SWE,2026-04-18,1,2,1.682214953305364,1.3901568813238212,-0.04051409094036936,True
6537721,SW-EN,SWE,2026-04-18,2,1,1.531072830599884,0.619824354739685,-0.04051409094036936,True
4036865,VL,FIN,2026-04-18,1,1,0.6847406600455009,1.8720849731571823,-0.036840540629495856,True
6529847,SW-AL,SWE,2026-04-18,8,1,1.2409990170103118,1.1909528282470812,-0.04064687806711613,True
4036864,VL,FIN,2026-04-18,0,3,1.3156733139711823,2.703606867765621,-0.036840540629495856,True
4043003,M1,FIN,2026-04-18,1,1,0.8340912585921226,1.2721509893693093,-0.030735691930714914,True
6537962,SW-ES,SWE,2026-04-18,1,2,2.04301752117,2.201190752108517,-0.064435793944407,True
6537957,SW-ES,SWE,2026-04-18,1,1,1.6625225732296567,1.2464664377662973,-0.064435793944407,True
4036868,VL,FIN,2026-04-18,1,0,1.3053753497686387,1.0459843565905662,-0.036840540629495856,True
4036869,VL,FIN,2026-04-18,2,2,1.1897731477660352,2.4521225843327588,-0.036840540629495856,True
6537961,SW-ES,SWE,2026-04-18,4,1,1.2760053066657144,0.6376955284467304,-0.064435793944407,True
206007-3-arendal,NO-PN1,NOR,2026-04-18,2,2,2.616937990764947,1.1794993585572247,-0.12228153803166925,True
206107-3-grei,NO-1DK,NOR,2026-04-18,1,3,1.9884545639589197,1.095700463725696,-0.18190415237122085,True
206092-5-bod-glimt,NO-ELI,NOR,2026-04-18,3,0,4.90600092041762,1.041278556617496,0.0361376713265056,True
206092-5-sandefjord-fotball,NO-ELI,NOR,2026-04-18,0,0,1.7633496788435465,0.8730247424189035,0.0361376713265056,True
6537958,SW-ES,SWE,2026-04-18,2,2,1.0922649216889326,1.0725119350766543,-0.064435793944407,True
